,Avg DWPDEP(C),Min DWPDEP(C),Max DWPDEP(C),Avg LCLD(%),Min LCLD(%),Max LCLD(%),Avg MCLD(%),Min MCLD(%),Max MCLD(%),Avg HCLD(%),Min HCLD(%),Max HCLD(%),Avg PRES(hPa),Min PRES(hPa),Max PRES(hPa)
2012-09-01 12:00:00,0.7466666666666661,0.3100000000000023,1.5399999999999991,47.22222222222222,3.0,87.0,15.333333333333334,0.0,63.0,39.0,2.0,93.0,982.8333333333334,982.0,983.9
2012-09-02 12:00:00,1.1077777777777773,0.28999999999999915,3.030000000000001,56.77777777777778,1.0,97.0,0.0,0.0,0.0,1.0,0.0,8.0,983.4000000000001,981.5,985.1
2012-09-03 12:00:00,2.0466666666666664,0.34999999999999787,5.48,1.1111111111111112,0.0,4.0,0.6666666666666666,0.0,6.0,37.77777777777778,0.0,86.0,984.9333333333333,983.6,986.1
2012-09-04 12:00:00,2.1288888888888886,0.4400000000000013,5.390000000000001,0.0,0.0,0.0,0.2222222222222222,0.0,2.0,12.88888888888889,0.0,66.0,983.7222222222222,982.6,985.1
2012-09-05 12:00:00,3.887777777777778,0.3200000000000003,10.64,0.125,0.0,1.0,0.1111111111111111,0.0,1.0,0.1111111111111111,0.0,1.0,985.6666666666666,981.9,987.4
2012-09-06 12:00:00,2.2000000000000006,0.40000000000000036,4.609999999999999,18.22222222222222,0.0,65.0,18.88888888888889,0.0,65.0,56.0,0.0,99.0,983.0666666666667,979.9,986.0
2012-09-07 12:00:00,3.3755555555555556,0.3500000000000014,8.03,15.444444444444445,0.0,71.0,3.0,0.0,27.0,11.88888888888889,0.0,85.0,985.3333333333334,982.4,986.9
2012-09-08 12:00:00,3.008888888888888,0.6400000000000006,7.01,2.4444444444444446,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,989.5999999999999,985.2,993.3
2012-09-09 12:00:00,3.8700000000000006,0.7000000000000011,9.870000000000001,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,56.0,993.8666666666666,992.9,995.3
2012-09-10 12:00:00,4.52,1.0399999999999991,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.7333333333333,992.7,994.8
2012-09-11 12:00:00,4.6033333333333335,1.5999999999999996,10.469999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.2111111111111,992.8,995.4
2012-09-12 12:00:00,3.677777777777777,0.5700000000000003,10.16,16.666666666666668,0.0,97.0,16.22222222222222,0.0,75.0,26.0,0.0,87.0,995.622222222222,993.5,998.3
2012-09-13 12:00:00,5.2555555555555555,0.8000000000000007,11.349999999999998,42.5,0.0,99.0,43.333333333333336,0.0,99.0,87.88888888888889,57.0,100.0,998.8999999999999,997.8,999.7
2012-09-14 12:00:00,5.475555555555555,1.8899999999999997,12.19,0.0,0.0,0.0,0.0,0.0,0.0,25.77777777777778,0.0,74.0,996.5777777777779,993.8,998.7
2012-09-15 12:00:00,5.278888888888889,2.130000000000001,10.97,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,78.0,990.9222222222221,988.1,993.4
2012-09-16 12:00:00,1.7400000000000002,0.5700000000000003,5.190000000000001,27.555555555555557,0.0,75.0,0.0,0.0,0.0,97.0,89.0,99.0,984.5888888888888,981.1,988.0
2012-09-17 12:00:00,5.336666666666667,0.5199999999999996,11.91,18.666666666666668,0.0,65.0,5.333333333333333,0.0,37.0,29.11111111111111,0.0,100.0,986.3222222222222,982.3,991.3
2012-09-18 12:00:00,6.7444444444444445,4.2,11.09,0.0,0.0,0.0,0.0,0.0,0.0,14.875,0.0,62.0,989.7999999999998,987.5,992.0
2012-09-19 12:00:00,6.704444444444444,0.6099999999999994,14.629999999999999,0.2222222222222222,0.0,2.0,0.8888888888888888,0.0,8.0,18.666666666666668,0.0,83.0,987.5777777777777,986.9,988.4
2012-09-20 12:00:00,4.615555555555556,0.34999999999999964,8.37,36.888888888888886,0.0,99.0,61.57142857142857,1.0,95.0,35.75,0.0,95.0,985.6555555555556,983.4,987.9
2012-09-21 12:00:00,4.642222222222222,0.5300000000000002,13.48,0.75,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,989.9555555555556,983.7,995.7
2012-09-22 12:00:00,5.058888888888889,1.1199999999999997,11.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.6777777777778,995.0,998.0
2012-09-23 12:00:00,6.212222222222222,2.22,12.889999999999999,1.1111111111111112,0.0,10.0,0.125,0.0,1.0,2.888888888888889,0.0,16.0,992.7222222222222,987.7,997.5
2012-09-24 12:00:00,1.7077777777777776,0.34999999999999964,4.05,24.444444444444443,0.0,87.0,69.44444444444444,0.0,98.0,84.77777777777777,49.0,99.0,986.2777777777778,985.0,987.7
2012-09-25 12:00:00,1.0766666666666664,0.14000000000000057,2.599999999999998,31.11111111111111,2.0,91.0,44.333333333333336,1.0,98.0,90.44444444444444,62.0,99.0,989.0444444444444,985.1,993.1
2012-09-26 12:00:00,4.538888888888889,1.0999999999999996,10.229999999999999,0.25,0.0,1.0,6.222222222222222,0.0,40.0,50.666666666666664,0.0,94.0,993.9555555555554,992.9,995.2
2012-09-27 12:00:00,3.6744444444444446,0.48999999999999844,7.659999999999998,0.6666666666666666,0.0,4.0,1.7777777777777777,0.0,14.0,56.22222222222222,0.0,98.0,992.7333333333333,991.2,994.0
2012-09-28 12:00:00,5.268888888888888,1.2599999999999998,11.74,0.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,0.0,91.0,990.3999999999999,987.5,992.4
2012-09-29 12:00:00,4.761111111111111,1.5199999999999996,9.79,0.0,0.0,0.0,0.0,0.0,0.0,69.33333333333333,2.0,99.0,986.0777777777779,984.7,986.7
2012-09-30 12:00:00,5.01,2.6000000000000005,7.989999999999998,8.88888888888889,0.0,73.0,62.888888888888886,0.0,99.0,51.0,0.0,101.0,983.1666666666666,981.7,984.9
2012-10-01 12:00:00,3.751111111111111,1.5700000000000003,7.859999999999998,83.22222222222223,34.0,100.0,43.333333333333336,1.0,100.0,6.0,0.0,54.0,983.0777777777779,981.9,984.1
2012-10-02 12:00:00,3.3588888888888895,1.2300000000000004,7.280000000000001,62.888888888888886,0.0,100.0,6.888888888888889,0.0,23.0,0.0,0.0,0.0,987.9111111111112,984.5,991.0
2012-10-03 12:00:00,4.565555555555556,0.7099999999999991,9.98,23.88888888888889,0.0,98.0,15.375,0.0,50.0,13.777777777777779,0.0,69.0,991.4666666666666,989.9,993.4
2012-10-04 12:00:00,2.528888888888889,1.709999999999999,3.5799999999999983,72.33333333333333,0.0,100.0,60.0,0.0,98.0,46.44444444444444,1.0,99.0,993.4555555555556,992.7,994.5
2012-10-05 12:00:00,4.387777777777778,1.2500000000000002,8.26,1.4444444444444444,0.0,12.0,26.88888888888889,0.0,77.0,42.666666666666664,0.0,80.0,994.0444444444444,992.9,995.0
2012-10-06 12:00:00,7.1255555555555565,4.24,11.81,0.0,0.0,0.0,36.0,0.0,98.0,11.555555555555555,0.0,44.0,994.4444444444445,993.4,995.6
2012-10-07 12:00:00,6.9111111111111105,3.68,12.569999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,2.0,992.8222222222222,990.7,994.9
2012-10-08 12:00:00,4.985555555555556,1.77,10.209999999999999,10.666666666666666,0.0,91.0,7.555555555555555,0.0,36.0,29.333333333333332,0.0,89.0,988.2222222222222,985.4,991.2
2012-10-09 12:00:00,6.737777777777778,0.8399999999999999,12.78,16.0,0.0,78.0,4.555555555555555,0.0,35.0,2.888888888888889,0.0,26.0,992.8888888888889,987.7,995.8
2012-10-10 12:00:00,7.351111111111111,3.3599999999999994,12.7,6.444444444444445,0.0,57.0,35.111111111111114,0.0,98.0,17.333333333333332,0.0,63.0,994.8111111111112,992.5,996.1
2012-10-11 12:00:00,5.551111111111111,1.58,11.280000000000001,0.3333333333333333,0.0,2.0,14.666666666666666,0.0,80.0,4.222222222222222,0.0,24.0,999.0666666666665,996.3,1001.7
2012-10-12 12:00:00,2.673333333333333,1.8299999999999983,4.030000000000001,15.777777777777779,0.0,68.0,42.22222222222222,0.0,82.0,87.55555555555556,54.0,99.0,989.7888888888889,983.7,997.3
2012-10-13 12:00:00,2.8977777777777773,1.0500000000000007,8.62,23.333333333333332,0.0,61.0,31.77777777777778,0.0,99.0,57.44444444444444,1.0,100.0,978.9777777777779,973.6,983.3
2012-10-14 12:00:00,4.805555555555555,1.7199999999999998,9.66,4.25,0.0,33.0,0.0,0.0,0.0,1.625,0.0,10.0,986.0,983.7,987.2
2012-10-15 12:00:00,4.868888888888888,2.2300000000000004,9.989999999999998,0.0,0.0,0.0,25.77777777777778,0.0,98.0,16.88888888888889,0.0,47.0,981.7333333333333,976.8,987.1
2012-10-16 12:00:00,3.4411111111111117,0.8100000000000005,5.82,37.55555555555556,0.0,97.0,39.0,0.0,96.0,53.22222222222222,0.0,99.0,973.4333333333333,968.2,977.9
2012-10-17 12:00:00,4.585555555555556,1.42,13.049999999999999,42.111111111111114,0.0,100.0,58.0,2.0,100.0,51.55555555555556,0.0,98.0,970.5444444444446,968.7,971.9
2012-10-18 12:00:00,2.2666666666666666,0.7499999999999991,4.4,81.66666666666667,31.0,96.0,25.22222222222222,0.0,67.0,12.375,0.0,68.0,973.0666666666665,969.3,977.1
2012-10-19 12:00:00,3.368888888888889,0.4800000000000004,8.030000000000001,16.555555555555557,0.0,99.0,5.111111111111111,0.0,46.0,0.0,0.0,0.0,983.5333333333334,978.1,988.1
2012-10-20 12:00:00,2.913333333333333,0.5300000000000002,6.949999999999999,1.7777777777777777,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,988.311111111111,987.4,989.4
2012-10-21 12:00:00,3.785555555555556,0.8300000000000001,7.120000000000001,28.875,0.0,96.0,9.555555555555555,0.0,54.0,49.77777777777778,0.0,99.0,987.8444444444444,986.2,989.1
2012-10-22 12:00:00,3.6599999999999997,1.709999999999999,7.4399999999999995,11.777777777777779,0.0,69.0,24.666666666666668,0.0,84.0,41.22222222222222,0.0,99.0,986.9333333333333,985.4,987.6
2012-10-23 12:00:00,3.2066666666666666,1.709999999999999,6.130000000000001,3.4444444444444446,0.0,18.0,0.0,0.0,0.0,3.5555555555555554,0.0,13.0,987.2777777777778,986.0,988.7
2012-10-24 12:00:00,4.015555555555555,0.9800000000000004,9.06,22.0,0.0,99.0,3.7777777777777777,0.0,33.0,55.55555555555556,10.0,87.0,985.8222222222222,982.7,990.3
2012-10-25 12:00:00,4.907777777777778,2.5200000000000005,9.02,29.0,0.0,99.0,24.11111111111111,0.0,100.0,23.22222222222222,0.0,92.0,994.9444444444445,990.0,997.0
2012-10-26 12:00:00,4.627777777777778,2.7,8.19,0.6666666666666666,0.0,5.0,12.555555555555555,0.0,65.0,18.88888888888889,0.0,96.0,996.2666666666669,995.3,996.9
2012-10-27 12:00:00,4.3933333333333335,2.02,8.709999999999999,4.222222222222222,0.0,32.0,18.666666666666668,0.0,70.0,19.88888888888889,0.0,82.0,995.4777777777776,994.5,996.2
2012-10-28 12:00:00,4.936666666666666,1.07,9.2,0.0,0.0,0.0,0.0,0.0,0.0,20.444444444444443,0.0,98.0,993.6555555555556,988.6,996.3
2012-10-29 12:00:00,6.785555555555555,4.19,10.95,0.0,0.0,0.0,1.7777777777777777,0.0,11.0,98.0,94.0,101.0,983.5,980.9,988.9
2012-10-30 12:00:00,5.963333333333334,3.13,10.83,0.0,0.0,0.0,0.0,0.0,0.0,22.77777777777778,0.0,90.0,983.3666666666668,982.2,984.8
2012-10-31 12:00:00,5.283333333333334,1.9500000000000002,8.43,15.555555555555555,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,985.0999999999999,983.0,986.6
2012-11-01 12:00:00,5.8999999999999995,2.12,10.91,3.6666666666666665,0.0,33.0,15.555555555555555,0.0,74.0,33.55555555555556,0.0,87.0,989.6444444444444,986.6,991.5
2012-11-02 12:00:00,2.634444444444444,1.0,4.4,42.888888888888886,0.0,99.0,28.22222222222222,0.0,92.0,37.111111111111114,0.0,90.0,993.3555555555554,991.8,994.8
2012-11-03 12:00:00,4.092222222222222,0.84,9.14,0.125,0.0,1.0,0.0,0.0,0.0,0.125,0.0,1.0,994.3222222222222,993.3,995.0
2012-11-04 12:00:00,4.383333333333333,1.52,8.64,0.0,0.0,0.0,24.0,0.0,74.0,17.11111111111111,0.0,53.0,993.8444444444444,992.9,994.5
2012-11-05 12:00:00,2.9077777777777776,0.20000000000000018,7.05,37.55555555555556,0.0,95.0,35.333333333333336,0.0,101.0,20.88888888888889,0.0,98.0,987.3666666666666,984.4,991.9
2012-11-06 12:00:00,1.528888888888889,0.16000000000000014,3.2499999999999996,88.66666666666667,72.0,99.0,13.875,0.0,64.0,0.0,0.0,0.0,988.8333333333334,984.6,993.5
2012-11-07 12:00:00,2.8611111111111116,0.7899999999999999,6.659999999999999,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,993.4000000000001,992.0,995.1
2012-11-08 12:00:00,4.406666666666666,1.71,8.169999999999998,7.777777777777778,0.0,36.0,3.5555555555555554,0.0,32.0,26.0,0.0,74.0,991.1000000000001,988.8,993.1
2012-11-09 12:00:00,5.242222222222222,2.59,7.580000000000002,11.75,0.0,50.0,12.625,0.0,75.0,35.22222222222222,0.0,88.0,989.8888888888891,988.3,990.8
2012-11-10 12:00:00,4.768888888888887,1.0899999999999999,6.6,32.666666666666664,0.0,99.0,25.555555555555557,0.0,75.0,88.44444444444444,64.0,98.0,987.5333333333333,984.2,990.1
2012-11-11 12:00:00,6.052222222222222,2.75,10.29,31.125,0.0,99.0,30.444444444444443,0.0,99.0,23.11111111111111,0.0,100.0,994.9888888888888,987.1,1000.8
2012-11-12 12:00:00,7.568888888888888,4.369999999999999,12.29,0.0,0.0,0.0,1.5555555555555556,0.0,14.0,12.0,0.0,87.0,1003.3333333333331,1000.7,1004.8
2012-11-13 12:00:00,6.846666666666667,3.7199999999999998,10.79,0.0,0.0,0.0,30.0,0.0,96.0,56.0,1.0,99.0,1002.8666666666668,1000.3,1004.9
2012-11-14 12:00:00,5.669999999999999,3.13,9.5,3.5555555555555554,0.0,16.0,38.666666666666664,0.0,88.0,31.555555555555557,0.0,80.0,999.8666666666668,998.4,1000.8
2012-11-15 12:00:00,7.973333333333334,3.87,11.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.7333333333333,1001.1,1004.1
2012-11-16 12:00:00,4.407777777777778,2.3000000000000003,8.06,0.0,0.0,0.0,0.0,0.0,0.0,26.666666666666668,2.0,73.0,1004.0111111111112,1003.0,1005.4
2012-11-17 12:00:00,3.5999999999999996,1.4,7.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,45.55555555555556,0.0,80.0,1001.2444444444445,999.6,1003.0
2012-11-18 12:00:00,3.8577777777777786,1.9700000000000002,6.57,27.11111111111111,0.0,99.0,32.888888888888886,0.0,96.0,69.0,1.0,100.0,997.3666666666666,995.2,999.9
2012-11-19 12:00:00,2.4222222222222216,0.8399999999999999,4.48,51.22222222222222,1.0,95.0,6.0,0.0,37.0,0.4444444444444444,0.0,3.0,993.2666666666667,991.9,994.8
2012-11-20 12:00:00,2.1655555555555552,0.6299999999999999,5.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.9444444444445,993.9,996.4
2012-11-21 12:00:00,3.514444444444445,1.0899999999999999,7.470000000000001,20.0,0.0,92.0,28.22222222222222,0.0,95.0,61.77777777777778,0.0,99.0,989.5333333333333,985.7,993.8
2012-11-22 12:00:00,5.562222222222222,2.3599999999999994,8.53,30.666666666666668,0.0,84.0,9.0,0.0,71.0,18.0,0.0,95.0,992.1222222222223,986.1,996.1
2012-11-23 12:00:00,8.231111111111112,6.359999999999999,11.11,0.0,0.0,0.0,0.0,0.0,0.0,14.625,0.0,30.0,994.3111111111112,988.9,997.5
2012-11-24 12:00:00,7.352222222222222,4.2700000000000005,9.399999999999999,0.0,0.0,0.0,61.111111111111114,22.0,84.0,31.88888888888889,1.0,86.0,987.3333333333334,985.0,991.3
2012-11-25 12:00:00,6.603333333333333,4.359999999999999,9.98,5.555555555555555,0.0,41.0,42.125,0.0,99.0,10.666666666666666,0.0,45.0,995.5222222222221,990.8,999.9
2012-11-26 12:00:00,9.486666666666665,3.87,14.01,0.1111111111111111,0.0,1.0,16.22222222222222,0.0,91.0,10.0,0.0,58.0,999.7777777777778,998.7,1001.8
2012-11-27 12:00:00,8.497777777777777,4.1,12.04,0.0,0.0,0.0,7.888888888888889,0.0,71.0,0.0,0.0,0.0,999.8222222222222,998.4,1000.9
2012-11-28 12:00:00,5.702222222222222,3.2300000000000004,10.17,0.0,0.0,0.0,0.0,0.0,0.0,43.333333333333336,10.0,86.0,995.2666666666667,992.8,999.1
2012-11-29 12:00:00,2.9633333333333334,1.15,6.27,0.0,0.0,0.0,0.0,0.0,0.0,18.444444444444443,0.0,88.0,992.4222222222221,991.4,993.3
2012-11-30 12:00:00,1.5077777777777777,0.5,2.4700000000000006,73.22222222222223,1.0,99.0,6.0,0.0,37.0,62.77777777777778,8.0,99.0,991.1999999999999,988.3,993.2
2012-12-01 12:00:00,1.4733333333333336,0.47000000000000064,2.950000000000001,72.55555555555556,6.0,97.0,12.333333333333334,0.0,101.0,27.22222222222222,3.0,97.0,988.8777777777775,987.2,990.9
2012-12-02 12:00:00,1.5299999999999996,0.33999999999999986,3.7399999999999984,81.66666666666667,49.0,100.0,0.6666666666666666,0.0,6.0,53.333333333333336,12.0,76.0,988.4777777777776,986.2,990.6
2012-12-03 12:00:00,5.114444444444445,0.8999999999999986,10.370000000000001,25.11111111111111,0.0,94.0,24.22222222222222,0.0,98.0,72.44444444444444,22.0,97.0,991.4444444444445,986.4,996.5
2012-12-04 12:00:00,4.794444444444445,2.4499999999999997,8.93,0.0,0.0,0.0,0.0,0.0,0.0,36.111111111111114,10.0,81.0,998.5999999999999,995.3,1001.4
2012-12-05 12:00:00,3.233333333333333,1.4500000000000002,5.87,0.0,0.0,0.0,49.333333333333336,0.0,100.0,82.0,37.0,100.0,990.6444444444444,987.4,995.7
2012-12-06 12:00:00,0.8355555555555556,0.5499999999999998,1.63,57.55555555555556,6.0,100.0,70.22222222222223,0.0,100.0,49.44444444444444,0.0,100.0,984.5333333333334,982.8,987.1
2012-12-07 12:00:00,2.3222222222222224,0.39000000000000057,5.08,49.55555555555556,0.0,95.0,31.555555555555557,0.0,92.0,26.88888888888889,0.0,83.0,986.7333333333333,982.8,990.1
2012-12-08 12:00:00,1.9555555555555557,0.4800000000000004,4.91,87.44444444444444,35.0,99.0,34.0,0.0,71.0,47.888888888888886,0.0,96.0,984.9222222222221,982.4,988.8
2012-12-09 12:00:00,4.117777777777778,3.41,5.04,75.88888888888889,0.0,99.0,38.44444444444444,0.0,101.0,49.666666666666664,0.0,98.0,984.1666666666666,981.5,989.0
2012-12-10 12:00:00,7.914444444444445,3.34,13.63,8.666666666666666,0.0,78.0,3.3333333333333335,0.0,28.0,0.0,0.0,0.0,991.2333333333331,988.0,995.0
2012-12-11 12:00:00,7.5055555555555555,4.56,12.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.5,994.9,998.8
2012-12-12 12:00:00,5.9,3.88,10.61,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,7.0,997.0777777777779,995.1,999.4
2012-12-13 12:00:00,3.5822222222222226,1.31,6.16,1.7777777777777777,0.0,16.0,12.88888888888889,0.0,98.0,37.22222222222222,0.0,101.0,993.1777777777778,989.1,995.6
2012-12-14 12:00:00,1.7055555555555557,0.7200000000000006,4.16,40.44444444444444,2.0,97.0,42.44444444444444,0.0,99.0,35.25,0.0,99.0,981.0333333333333,975.7,989.3
2012-12-15 12:00:00,2.1822222222222227,0.6500000000000004,4.640000000000001,5.222222222222222,0.0,39.0,10.666666666666666,0.0,83.0,14.666666666666666,0.0,88.0,977.9000000000001,976.9,978.9
2012-12-16 12:00:00,2.2344444444444442,1.08,4.13,25.333333333333332,0.0,90.0,58.625,0.0,100.0,48.666666666666664,6.0,99.0,978.7222222222222,976.1,980.0
2012-12-17 12:00:00,2.5455555555555556,1.0299999999999998,5.33,4.444444444444445,0.0,33.0,21.666666666666668,0.0,69.0,6.333333333333333,0.0,32.0,980.8888888888889,977.7,985.8
2012-12-18 12:00:00,2.257777777777778,0.6799999999999999,4.67,16.666666666666668,0.0,85.0,61.111111111111114,0.0,100.0,84.0,24.0,101.0,984.488888888889,977.2,988.2
2012-12-19 12:00:00,2.197777777777778,0.6100000000000012,4.17,88.44444444444444,33.0,100.0,48.55555555555556,0.0,99.0,52.111111111111114,0.0,100.0,969.488888888889,961.2,978.0
2012-12-20 12:00:00,4.521111111111112,3.06,6.9799999999999995,28.555555555555557,0.0,99.0,1.5555555555555556,0.0,12.0,10.11111111111111,0.0,75.0,986.9222222222221,975.0,994.6
2012-12-21 12:00:00,5.2,2.71,9.92,0.0,0.0,0.0,0.0,0.0,0.0,2.4444444444444446,0.0,14.0,991.8000000000001,986.5,995.0
2012-12-22 12:00:00,1.103333333333333,0.6799999999999997,1.9599999999999995,56.0,0.0,95.0,3.111111111111111,0.0,28.0,63.666666666666664,5.0,99.0,986.3666666666666,984.5,987.4
2012-12-23 12:00:00,1.4711111111111113,0.48,2.98,84.0,60.0,100.0,22.444444444444443,0.0,66.0,42.333333333333336,0.0,100.0,985.0888888888888,982.6,989.4
2012-12-24 12:00:00,2.095555555555555,0.77,4.0600000000000005,20.22222222222222,0.0,70.0,17.11111111111111,0.0,52.0,81.55555555555556,30.0,99.0,992.4000000000001,989.3,994.7
2012-12-25 12:00:00,1.5011111111111113,0.9199999999999999,2.0300000000000002,57.111111111111114,0.0,92.0,61.22222222222222,0.0,101.0,62.22222222222222,0.0,100.0,986.0999999999999,983.1,989.4
2012-12-26 12:00:00,1.2455555555555555,0.4600000000000004,2.67,7.555555555555555,0.0,65.0,2.625,0.0,21.0,8.222222222222221,0.0,63.0,991.7333333333333,989.7,993.2
2012-12-27 12:00:00,0.9622222222222222,0.5,1.8199999999999998,53.77777777777778,0.0,97.0,71.33333333333333,2.0,98.0,38.44444444444444,0.0,100.0,988.2222222222222,985.3,991.6
2012-12-28 12:00:00,1.0011111111111113,0.54,1.7300000000000004,40.44444444444444,0.0,95.0,21.77777777777778,0.0,98.0,20.75,0.0,99.0,989.4222222222221,984.3,996.8
2012-12-29 12:00:00,1.3655555555555554,0.8300000000000001,1.7699999999999996,0.1111111111111111,0.0,1.0,9.777777777777779,0.0,57.0,36.22222222222222,0.0,98.0,998.1999999999999,995.2,1000.5
2012-12-30 12:00:00,0.946666666666667,0.30000000000000004,1.73,46.0,0.0,100.0,62.333333333333336,22.0,98.0,94.55555555555556,90.0,99.0,992.5777777777779,991.2,995.3
2012-12-31 12:00:00,2.403333333333333,0.81,3.7199999999999998,18.77777777777778,0.0,89.0,3.5,0.0,27.0,41.55555555555556,0.0,93.0,993.6222222222223,991.6,995.0
2013-01-01 12:00:00,2.4577777777777774,0.9000000000000004,3.99,0.4444444444444444,0.0,4.0,0.0,0.0,0.0,5.555555555555555,0.0,36.0,993.8555555555556,992.4,995.4
2013-01-02 12:00:00,1.338888888888889,0.8500000000000005,2.5700000000000003,37.333333333333336,0.0,75.0,0.2222222222222222,0.0,2.0,0.1111111111111111,0.0,1.0,996.5,994.1,999.3
2013-01-03 12:00:00,1.3022222222222224,0.9500000000000011,1.75,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,997.7444444444445,996.6,998.3
2013-01-04 12:00:00,0.9700000000000002,0.4700000000000001,1.63,34.888888888888886,0.0,91.0,13.375,0.0,60.0,0.0,0.0,0.0,994.588888888889,989.8,998.0
2013-01-05 12:00:00,1.2355555555555555,0.5500000000000003,2.15,52.666666666666664,0.0,95.0,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,993.9888888888888,989.0,999.8
2013-01-06 12:00:00,1.6533333333333333,1.0899999999999999,2.55,0.0,0.0,0.0,0.0,0.0,0.0,20.666666666666668,0.0,86.0,997.5555555555553,993.8,1000.6
2013-01-07 12:00:00,1.4688888888888887,0.81,2.58,0.0,0.0,0.0,1.7777777777777777,0.0,16.0,61.5,0.0,99.0,994.1111111111111,993.0,995.0
2013-01-08 12:00:00,1.917777777777778,0.6000000000000003,3.6599999999999997,11.666666666666666,0.0,75.0,10.444444444444445,0.0,59.0,90.22222222222223,78.0,98.0,998.3444444444444,992.2,1003.6
2013-01-09 12:00:00,2.7011111111111106,0.4300000000000006,4.55,38.888888888888886,0.0,90.0,68.66666666666667,0.0,100.0,98.66666666666667,98.0,99.0,996.1666666666666,983.6,1004.8
2013-01-10 12:00:00,1.5266666666666668,0.3600000000000012,3.5500000000000007,37.77777777777778,0.0,97.0,26.444444444444443,0.0,91.0,73.22222222222223,43.0,99.0,982.4777777777776,980.4,984.8
2013-01-11 12:00:00,2.6611111111111114,0.9900000000000002,6.040000000000001,18.88888888888889,0.0,70.0,57.55555555555556,0.0,101.0,86.77777777777777,60.0,100.0,985.0999999999999,982.4,987.7
2013-01-12 12:00:00,4.086666666666667,1.28,8.16,47.111111111111114,0.0,98.0,36.666666666666664,0.0,100.0,38.0,0.0,99.0,988.7111111111111,981.7,995.8
2013-01-13 12:00:00,6.377777777777777,4.880000000000001,8.26,0.0,0.0,0.0,12.5,0.0,54.0,9.555555555555555,0.0,64.0,1000.6111111111111,997.3,1001.9
2013-01-14 12:00:00,2.932222222222222,2.12,4.38,0.0,0.0,0.0,0.375,0.0,1.0,19.333333333333332,0.0,70.0,998.188888888889,992.1,1001.9
2013-01-15 12:00:00,7.915555555555553,2.17,15.1,6.0,0.0,27.0,7.111111111111111,0.0,60.0,7.666666666666667,0.0,39.0,989.7000000000002,986.6,992.2
2013-01-16 12:00:00,7.746666666666666,0.7100000000000004,14.93,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,19.333333333333332,0.0,77.0,998.0777777777779,991.5,1003.0
2013-01-17 12:00:00,6.062222222222221,3.17,9.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.8111111111112,992.6,1003.8
2013-01-18 12:00:00,2.4544444444444444,1.4100000000000001,4.24,12.444444444444445,0.0,79.0,2.888888888888889,0.0,26.0,3.5555555555555554,0.0,32.0,989.0444444444444,985.4,991.9
2013-01-19 12:00:00,9.296666666666669,2.5300000000000002,13.2,5.111111111111111,0.0,34.0,23.375,0.0,66.0,9.875,0.0,30.0,995.7888888888889,990.0,998.1
2013-01-20 12:00:00,12.905555555555557,7.080000000000001,17.53,17.444444444444443,0.0,88.0,16.444444444444443,0.0,56.0,4.777777777777778,0.0,28.0,996.1111111111111,994.6,997.7
2013-01-21 12:00:00,13.98777777777778,11.23,16.41,20.22222222222222,0.0,101.0,9.555555555555555,0.0,51.0,14.666666666666666,0.0,58.0,999.1111111111111,998.1,1000.6
2013-01-22 12:00:00,12.366666666666665,7.74,15.53,2.4444444444444446,0.0,16.0,0.0,0.0,0.0,44.55555555555556,35.0,65.0,995.9555555555556,992.1,999.1
2013-01-23 12:00:00,11.19,8.899999999999999,14.299999999999999,0.0,0.0,0.0,31.333333333333332,0.0,96.0,72.88888888888889,46.0,98.0,1001.8000000000001,996.5,1006.2
2013-01-24 12:00:00,8.064444444444444,3.5599999999999996,17.35,34.0,0.0,93.0,38.375,0.0,100.0,39.375,0.0,100.0,993.1444444444446,988.5,998.5
2013-01-25 12:00:00,9.52888888888889,7.609999999999999,13.350000000000001,0.0,0.0,0.0,4.222222222222222,0.0,33.0,5.625,0.0,23.0,998.4666666666667,994.6,1000.5
